id,label,sif,rnn,attention,hybrid,ensemble_majority,ensemble_average
67,0,0.2087196260690689,0.0593174919486045,0.0745236352086067,0.0851945802569389,0,0
68,0,0.2900173366069793,0.5211675763130188,0.2125122547149658,0.143695518374443,0,0
69,0,0.3320069909095764,0.6641236543655396,0.1474495232105255,0.1566804349422454,0,0
70,1,0.374982088804245,0.4702264368534088,0.4080967605113983,0.6510578393936157,0,0
71,0,0.3242551386356354,0.187923401594162,0.0436287857592105,0.0591481253504753,0,0
72,0,0.2510520219802856,0.018691498786211,0.0181759558618068,0.0293289124965667,0,0
73,0,0.2386558204889297,0.8075695037841797,0.1849244087934494,0.1419030874967575,0,0
74,1,0.3765712082386017,0.9797479510307312,0.948008954524994,0.8907486200332642,1,1
75,1,0.2256674170494079,0.722140371799469,0.8877129554748535,0.8762922286987305,1,1
76,1,0.3346610963344574,0.9656890630722046,0.97855943441391,0.9772581458091736,1,1
77,0,0.1988583356142044,0.1609636545181274,0.3949569761753082,0.4674028158187866,0,0
78,0,0.3270976543426513,0.0732089653611183,0.0400243438780307,0.0963703021407127,0,0
79,1,0.3854646682739258,0.4776939749717712,0.9032639861106871,0.8083146810531616,1,1
80,0,0.3199387192726135,0.0415212847292423,0.0480708181858062,0.0557429604232311,0,0
81,0,0.3325998187065124,0.1737026274204254,0.0137272085994482,0.0639567375183105,0,0
82,0,0.2704664468765259,0.1956310719251632,0.0658201500773429,0.0496212802827358,0,0
83,0,0.3117299377918243,0.315973699092865,0.4046347737312317,0.4220335483551025,0,0
84,1,0.3516369163990021,0.9291769862174988,0.8461832404136658,0.838361382484436,1,1
85,1,0.3612637519836426,0.750167965888977,0.4746372699737549,0.67961186170578,1,1
86,0,0.306988388299942,0.2561719715595245,0.0877247229218483,0.1119578182697296,0,0
87,0,0.2230176776647567,0.1076690331101417,0.0741756558418273,0.2360051125288009,0,0
88,0,0.2583874762058258,0.1540385037660598,0.0278856642544269,0.0557590052485466,0,0
89,0,0.3301488161087036,0.0388570427894592,0.0196403786540031,0.0355870425701141,0,0
90,0,0.3165888786315918,0.0182663779705762,0.0307535454630851,0.0596876181662082,0,0
91,1,0.4180843234062195,0.7932581305503845,0.940083622932434,0.9357494115829468,1,1
92,0,0.2832961678504944,0.0902697592973709,0.2185982912778854,0.0806765705347061,0,0
93,0,0.2816894352436065,0.0126990741118788,0.0594360679388046,0.0163778960704803,0,0
94,0,0.2819255888462066,0.1758587509393692,0.0305897407233715,0.0538172200322151,0,0
95,0,0.3197581470012665,0.3079286515712738,0.341608852148056,0.184296116232872,0,0
96,0,0.3276248872280121,0.368823766708374,0.0551960989832878,0.090134359896183,0,0
97,1,0.4196401536464691,0.9431320428848268,0.9715927839279176,0.9720396399497986,1,1
98,0,0.3189761936664581,0.0644173175096511,0.0344532169401645,0.0739484876394271,0,0
99,0,0.3140913844108581,0.0596235990524292,0.0345521681010723,0.0720800533890724,0,0
100,0,0.326302170753479,0.0839849784970283,0.0859217494726181,0.0571661554276943,0,0
101,1,0.3648824989795685,0.8995475172996521,0.7335550785064697,0.8707171082496643,1,1
102,0,0.332118958234787,0.11324343085289,0.0764819383621215,0.0610421299934387,0,0
103,0,0.3126600086688995,0.2945702373981476,0.1348895132541656,0.207100048661232,0,0
104,1,0.3358618319034576,0.5167351365089417,0.2663378417491913,0.645842969417572,1,0
105,0,0.2929149270057678,0.0575143098831176,0.1092425361275672,0.0565076656639575,0,0
106,0,0.3442325592041015,0.2221758812665939,0.3416357338428497,0.0860226601362228,0,0
107,0,0.2846222817897796,0.1172090470790863,0.1798556596040725,0.1723176687955856,0,0
108,0,0.3437938690185547,0.1305224746465683,0.1132885590195655,0.075622409582138,0,0
